FechaHora;Temp;Humedad;Gas;Ph;TempAmbiente;HumedadAmbiente
21/05/2025 3:50;18.36;83.74;51.68;5.84;10.21;69.00
21/05/2025 4:00;18.97;90.31;105.25;6.18;10.47;69.00
21/05/2025 4:10;19.64;90.61;96.99;6.44;11.16;68.00
21/05/2025 4:20;18.69;91.03;95.05;6.77;9.69;67.00
21/05/2025 4:30;18.34;89.38;158.71;7.05;10.15;66.00
21/05/2025 4:40;18.00;89.46;147.13;7.41;9.50;65.00
21/05/2025 4:50;18.00;91.28;150.55;7.57;8.78;67.00
21/05/2025 5:00;18.00;89.78;146.68;7.81;10.18;66.00
21/05/2025 5:10;18.00;91.38;157.40;8.08;9.50;67.00
21/05/2025 5:20;18.04;88.51;92.69;8.40;8.81;68.00
21/05/2025 5:30;18.00;89.77;90.05;8.50;11.40;68.00
21/05/2025 5:40;18.96;90.21;87.03;8.50;10.35;67.00
21/05/2025 5:50;19.52;88.17;86.87;8.50;10.00;68.00
21/05/2025 6:00;20.51;89.38;92.49;8.50;10.80;70.00
21/05/2025 6:10;20.92;88.22;98.88;8.50;11.01;70.00
21/05/2025 6:20;20.05;90.43;89.68;8.50;11.58;71.00
21/05/2025 6:30;20.22;88.58;94.57;8.50;11.74;70.00
21/05/2025 6:40;19.28;88.72;102.60;8.50;11.14;70.00
21/05/2025 6:50;19.79;89.71;75.70;8.50;10.66;70.00
21/05/2025 7:00;19.33;82.52;96.53;8.49;12.93;70.00
21/05/2025 7:10;19.39;82.26;100.66;8.45;11.86;70.00
21/05/2025 7:20;20.06;83.14;80.54;8.41;12.19;72.00
21/05/2025 7:30;20.18;82.72;109.88;8.40;11.92;73.00
21/05/2025 7:40;20.86;83.93;96.29;8.38;12.01;73.00
21/05/2025 7:50;20.84;81.76;88.59;8.36;13.08;73.00
21/05/2025 8:00;21.76;83.13;77.99;8.34;14.28;72.00
21/05/2025 8:10;21.11;80.49;78.85;8.30;13.32;71.00
21/05/2025 8:20;20.66;81.36;96.68;8.28;13.16;71.00
21/05/2025 8:30;21.62;79.96;97.53;8.26;13.21;70.00
21/05/2025 8:40;21.60;81.07;104.57;8.25;13.32;71.00
21/05/2025 8:50;21.77;79.70;86.00;8.22;14.02;72.00
21/05/2025 9:00;20.85;78.14;81.67;8.18;15.22;72.00
21/05/2025 9:10;20.71;78.23;102.38;8.16;15.59;71.00
21/05/2025 9:20;20.95;79.77;84.01;8.14;14.80;71.00
21/05/2025 9:30;20.31;79.04;79.30;8.11;15.06;72.00
21/05/2025 9:40;19.72;79.28;82.81;8.08;15.37;73.00
21/05/2025 9:50;19.53;81.82;99.09;8.07;15.25;72.00
21/05/2025 10:00;18.92;78.06;109.02;8.05;15.66;72.00
21/05/2025 10:10;19.70;77.40;89.54;8.01;16.32;71.00
21/05/2025 10:20;19.49;77.16;87.23;7.99;16.28;71.00
21/05/2025 10:30;20.05;78.45;86.31;7.97;15.73;72.00
21/05/2025 10:40;19.28;76.72;95.75;7.94;16.09;72.00
21/05/2025 10:50;20.02;78.57;88.92;7.90;16.43;71.00
21/05/2025 11:00;20.94;78.12;88.47;7.87;16.61;72.00
21/05/2025 11:10;20.21;77.34;86.83;7.83;17.66;73.00
21/05/2025 11:20;20.03;76.04;108.55;7.80;16.94;74.00
21/05/2025 11:30;20.85;77.67;107.48;7.79;17.24;74.00
21/05/2025 11:40;20.45;75.33;78.38;7.78;17.64;74.00
21/05/2025 11:50;20.73;77.12;80.61;7.75;17.29;74.00
21/05/2025 12:00;20.01;76.19;100.74;7.73;17.93;73.00
21/05/2025 12:10;19.27;75.22;106.41;7.70;18.08;73.00
21/05/2025 12:20;18.51;73.57;84.99;7.66;18.18;72.00
21/05/2025 12:30;18.47;75.85;98.23;7.64;18.60;71.00
21/05/2025 12:40;18.30;73.86;106.53;7.60;18.82;72.00
21/05/2025 12:50;18.60;73.86;107.54;7.58;18.15;73.00
21/05/2025 13:00;19.49;71.33;88.22;7.56;19.16;72.00
21/05/2025 13:10;20.47;74.46;100.49;7.54;19.36;73.00
21/05/2025 13:20;20.79;75.04;94.85;7.52;19.36;74.00
21/05/2025 13:30;21.66;73.62;97.22;7.51;20.20;73.00
21/05/2025 13:40;22.03;73.28;109.72;7.47;19.58;71.00
21/05/2025 13:50;21.25;74.78;78.51;7.44;19.11;72.00
21/05/2025 14:00;20.43;73.11;108.03;7.43;21.39;72.00
21/05/2025 14:10;19.89;69.43;83.27;7.41;20.35;70.00
21/05/2025 14:20;20.41;70.18;90.23;7.39;20.89;70.00
21/05/2025 14:30;20.54;72.68;89.47;7.36;20.71;71.00
21/05/2025 14:40;21.01;69.57;105.02;7.34;21.53;72.00
21/05/2025 14:50;21.90;70.76;93.62;7.32;21.49;71.00
21/05/2025 15:00;21.35;110.00;157.67;7.29;20.04;71.00
21/05/2025 15:10;20.39;67.72;102.28;7.27;20.54;71.00
21/05/2025 15:20;20.79;68.04;109.56;7.25;20.28;73.00
21/05/2025 15:30;20.14;68.66;81.25;7.23;19.85;72.00
21/05/2025 15:40;20.97;70.43;106.80;7.22;19.87;72.00
21/05/2025 15:50;21.42;70.76;95.50;7.20;20.15;73.00
21/05/2025 16:00;21.45;66.61;100.45;7.18;19.56;74.00
21/05/2025 16:10;21.14;66.89;78.97;7.16;19.81;74.00
21/05/2025 16:20;20.57;69.33;0.00;7.14;19.23;74.00
21/05/2025 16:30;20.09;68.61;80.51;7.11;19.30;75.00
21/05/2025 16:40;19.98;66.39;82.24;7.07;19.86;75.00
21/05/2025 16:50;20.63;66.49;102.67;7.04;19.45;74.00
21/05/2025 17:00;20.66;68.15;83.59;7.01;18.88;73.00
21/05/2025 17:10;21.39;68.00;82.82;7.00;18.89;72.00
21/05/2025 17:20;20.82;65.12;86.37;6.99;18.79;71.00
21/05/2025 17:30;20.10;66.55;90.52;6.96;18.82;71.00
21/05/2025 17:40;19.99;65.69;91.32;6.93;19.30;71.00
21/05/2025 17:50;20.27;64.68;105.78;6.92;19.05;72.00
21/05/2025 18:00;20.65;64.67;76.27;6.90;17.80;73.00
21/05/2025 18:10;19.76;63.17;90.82;6.87;17.87;72.00
21/05/2025 18:20;19.75;64.17;95.08;6.85;17.98;73.00
21/05/2025 18:30;20.13;63.28;82.74;6.82;17.76;72.00
21/05/2025 18:40;19.81;63.55;76.31;6.79;18.33;71.00
21/05/2025 18:50;20.52;66.57;77.12;6.75;17.90;72.00
21/05/2025 19:00;20.94;85.21;106.56;6.73;8.57;73.00
21/05/2025 19:10;20.12;86.37;93.65;6.70;8.54;74.00
21/05/2025 19:20;19.84;86.47;102.05;6.68;9.38;73.00
21/05/2025 19:30;18.95;83.74;83.22;6.65;10.74;72.00
21/05/2025 19:40;18.97;86.48;103.86;6.62;8.97;72.00
21/05/2025 19:50;18.87;84.41;100.59;6.62;11.49;72.00
21/05/2025 20:00;19.56;84.47;83.14;6.62;9.82;71.00
21/05/2025 20:10;19.81;84.77;78.39;6.60;8.82;71.00
21/05/2025 20:20;19.12;85.20;107.52;6.57;10.15;71.00
21/05/2025 20:30;19.80;85.35;90.85;6.57;10.19;71.00
21/05/2025 20:40;19.18;84.51;95.88;6.57;9.29;72.00
21/05/2025 20:50;19.57;86.48;107.69;6.56;8.68;74.00
21/05/2025 21:00;19.22;85.12;91.17;6.54;10.82;74.00
21/05/2025 21:10;18.27;86.09;81.28;6.52;10.55;74.00
21/05/2025 21:20;18.19;85.40;109.25;6.51;8.84;75.00
21/05/2025 21:30;18.08;84.68;77.23;6.48;10.66;74.00
21/05/2025 21:40;19.00;86.24;94.01;6.47;9.71;73.00
21/05/2025 21:50;19.04;85.99;105.05;6.44;8.64;74.00
21/05/2025 22:00;19.47;85.52;104.52;6.44;11.37;73.00
21/05/2025 22:10;18.70;85.36;94.62;6.41;8.67;72.00
21/05/2025 22:20;19.55;83.96;88.23;6.38;11.41;73.00
21/05/2025 22:30;19.68;86.48;92.33;6.37;8.78;74.00
21/05/2025 22:40;19.08;84.22;106.53;6.36;9.99;75.00
21/05/2025 22:50;19.31;84.97;86.28;6.34;8.68;75.00
21/05/2025 23:00;20.26;85.77;97.97;6.33;9.90;75.00
21/05/2025 23:10;19.98;85.53;82.19;6.32;9.68;74.00
21/05/2025 23:20;19.96;85.94;90.46;6.29;11.40;75.00
21/05/2025 23:30;19.00;85.90;94.32;6.27;11.44;74.00
21/05/2025 23:40;19.20;84.58;90.94;6.25;9.54;74.00
21/05/2025 23:50;19.12;84.13;75.79;6.22;11.18;75.00
22/05/2025 0:00;19.53;93.51;86.40;6.20;8.64;72.00
22/05/2025 0:10;20.29;95.53;79.85;6.20;10.98;73.00
22/05/2025 0:20;20.91;94.52;77.84;6.18;8.56;71.00
22/05/2025 0:30;20.86;93.36;78.74;6.15;9.50;70.00
22/05/2025 0:40;20.95;94.64;87.40;6.13;10.46;71.00
22/05/2025 0:50;21.67;96.00;86.31;6.12;11.43;72.00
22/05/2025 1:00;21.84;93.35;107.27;6.09;11.04;72.00
22/05/2025 1:10;20.89;95.38;90.79;6.06;10.02;72.00
22/05/2025 1:20;20.25;94.48;93.90;6.06;10.61;70.00
22/05/2025 1:30;20.94;95.39;95.95;6.06;10.77;71.00
22/05/2025 1:40;21.13;94.63;105.90;6.04;11.00;72.00
22/05/2025 1:50;20.22;95.85;101.85;6.04;10.21;71.00
22/05/2025 2:00;20.27;95.92;98.49;6.01;10.18;70.00
22/05/2025 2:10;19.92;95.69;96.15;6.00;11.10;70.00
22/05/2025 2:20;20.78;94.21;55.65;5.98;9.27;70.00
22/05/2025 2:30;20.59;96.13;78.27;5.98;8.91;69.00
22/05/2025 2:40;20.80;94.89;76.20;5.97;9.65;70.00
22/05/2025 2:50;20.70;94.67;51.22;5.96;11.44;71.00
22/05/2025 3:00;20.27;94.10;71.11;5.94;11.48;71.00
22/05/2025 3:10;20.64;94.64;49.48;5.93;9.97;71.00
22/05/2025 3:20;20.88;93.70;62.10;5.91;11.37;70.00
22/05/2025 3:30;20.76;95.23;63.93;5.89;9.76;69.00
22/05/2025 3:40;21.69;94.42;56.03;5.87;10.12;68.00
22/05/2025 3:50;21.31;94.38;47.31;5.85;10.71;68.00
22/05/2025 4:00;21.29;100.65;107.52;6.18;11.44;69.00
22/05/2025 4:10;20.41;101.45;104.46;6.51;11.08;68.00
22/05/2025 4:20;20.23;98.28;94.60;6.69;10.85;67.00
22/05/2025 4:30;20.84;100.15;128.33;6.85;10.41;67.00
22/05/2025 4:40;20.79;101.38;155.39;7.29;9.31;69.00
22/05/2025 4:50;20.01;101.62;137.20;7.66;9.90;67.00
22/05/2025 5:00;19.94;100.24;155.43;7.98;9.80;66.00
22/05/2025 5:10;19.75;99.85;75.06;8.35;8.93;66.00
22/05/2025 5:20;18.76;100.20;86.04;8.50;11.47;66.00
22/05/2025 5:30;19.73;98.37;76.87;8.50;10.37;65.00
22/05/2025 5:40;19.10;98.03;105.18;8.50;10.32;66.00
22/05/2025 5:50;20.03;98.37;85.79;8.50;9.63;67.00
22/05/2025 6:00;20.49;100.28;86.19;8.50;11.40;66.00
22/05/2025 6:10;21.39;100.56;103.49;8.50;11.24;65.00
22/05/2025 6:20;21.47;98.42;96.16;8.50;10.56;65.00
22/05/2025 6:30;21.88;98.87;77.66;8.50;11.07;66.00
22/05/2025 6:40;21.04;101.26;108.60;8.50;10.73;65.00
22/05/2025 6:50;21.88;99.78;81.38;8.50;10.51;65.00
22/05/2025 7:00;22.16;92.24;82.71;8.46;11.94;66.00
22/05/2025 7:10;22.41;92.36;105.19;8.42;12.30;66.00
22/05/2025 7:20;22.25;94.30;86.93;8.39;12.00;65.00
22/05/2025 7:30;23.22;94.02;95.25;8.36;11.70;66.00
22/05/2025 7:40;23.94;94.58;102.72;8.32;11.93;67.00
22/05/2025 7:50;23.59;92.66;97.21;8.29;13.12;66.00
22/05/2025 8:00;23.44;91.11;92.96;8.26;13.10;64.00
22/05/2025 8:10;22.73;92.16;93.66;8.24;14.32;64.00
22/05/2025 8:20;22.45;91.24;104.35;8.22;14.05;64.00
22/05/2025 8:30;21.88;92.36;158.75;8.20;13.48;64.00
22/05/2025 8:40;22.10;92.93;136.70;8.16;13.06;64.00
22/05/2025 8:50;22.31;90.01;131.35;8.14;14.35;64.00
22/05/2025 9:00;21.59;90.44;149.60;8.11;14.28;64.00
22/05/2025 9:10;21.36;88.80;141.60;8.10;15.13;66.00
22/05/2025 9:20;21.41;88.13;128.67;8.08;14.12;67.00
22/05/2025 9:30;21.81;87.99;157.81;8.07;15.47;66.00
22/05/2025 9:40;21.21;90.58;146.03;8.04;15.06;67.00
22/05/2025 9:50;21.43;88.68;150.22;8.00;14.98;67.00
22/05/2025 10:00;21.15;89.79;140.04;7.96;16.40;67.00
22/05/2025 10:10;20.57;88.62;129.50;7.94;16.56;68.00
22/05/2025 10:20;20.05;86.73;156.35;7.91;16.34;69.00
22/05/2025 10:30;20.98;88.00;142.78;7.90;16.28;68.00
22/05/2025 10:40;21.70;88.77;127.43;7.88;16.40;69.00
22/05/2025 10:50;22.69;87.41;134.87;7.86;15.55;69.00
22/05/2025 11:00;22.37;86.17;133.57;7.84;16.64;68.00
22/05/2025 11:10;21.93;86.92;126.37;7.82;17.74;69.00
22/05/2025 11:20;21.10;84.48;96.11;7.80;16.96;69.00
22/05/2025 11:30;20.65;86.25;135.68;7.79;17.63;67.00
22/05/2025 11:40;20.68;87.95;142.28;7.76;16.55;66.00
22/05/2025 11:50;21.12;85.23;144.82;7.74;17.62;65.00
22/05/2025 12:00;21.02;83.08;91.89;7.70;17.80;64.00
22/05/2025 12:10;21.88;82.86;79.83;7.68;18.16;63.00
22/05/2025 12:20;22.24;85.04;137.75;7.66;18.75;62.00
22/05/2025 12:30;21.33;83.96;92.68;7.64;17.84;63.00
22/05/2025 12:40;21.29;83.06;86.34;7.61;18.90;63.00
22/05/2025 12:50;20.47;83.35;94.26;7.58;18.61;62.00
22/05/2025 13:00;21.11;83.65;94.61;7.57;19.76;62.00
22/05/2025 13:10;21.75;83.86;79.34;7.54;19.99;61.00
22/05/2025 13:20;21.77;83.75;107.68;7.51;20.32;60.00
22/05/2025 13:30;21.55;82.39;77.77;7.49;20.30;60.00
22/05/2025 13:40;20.11;14.19;79.56;7.46;19.19;59.00
22/05/2025 13:50;20.50;81.22;78.10;7.42;20.37;59.00
22/05/2025 14:00;20.85;80.68;104.11;7.38;21.21;60.00
22/05/2025 14:10;20.19;79.23;94.61;7.34;21.36;61.00
22/05/2025 14:20;20.20;81.60;108.19;7.31;20.21;61.00
22/05/2025 14:30;19.95;81.03;109.67;7.30;20.95;61.00
22/05/2025 14:40;19.19;80.50;90.61;7.27;21.10;62.00
22/05/2025 14:50;19.63;79.35;104.69;7.25;21.16;63.00
22/05/2025 15:00;19.90;78.28;101.70;7.22;20.06;62.00
22/05/2025 15:10;20.75;79.97;79.37;7.18;19.82;61.00
22/05/2025 15:20;21.08;79.76;90.30;7.16;20.55;63.00
22/05/2025 15:30;20.33;80.24;106.68;7.13;20.67;62.00
22/05/2025 15:40;20.05;77.69;83.50;7.09;19.84;62.00
22/05/2025 15:50;20.44;79.30;105.77;7.07;20.56;61.00
22/05/2025 16:00;20.38;76.81;90.52;7.05;19.88;62.00
22/05/2025 16:10;19.70;76.49;87.99;7.03;19.97;63.00
22/05/2025 16:20;20.28;75.80;107.01;7.01;19.75;63.00
22/05/2025 16:30;20.92;77.66;105.47;6.99;19.24;61.00
22/05/2025 16:40;20.20;75.71;94.39;6.97;19.87;61.00
22/05/2025 16:50;20.99;75.76;77.86;6.94;19.32;62.00
22/05/2025 17:00;21.84;76.04;100.78;6.90;19.35;61.00
22/05/2025 17:10;20.91;77.22;90.13;6.87;18.50;60.00
22/05/2025 17:20;20.16;74.42;100.53;6.84;19.16;61.00
22/05/2025 17:30;19.88;76.16;86.38;6.81;19.27;61.00
22/05/2025 17:40;19.56;75.39;90.39;6.78;18.57;61.00
22/05/2025 17:50;18.82;77.89;96.16;6.74;18.77;61.00
22/05/2025 18:00;18.54;74.99;87.79;6.72;18.47;62.00
22/05/2025 18:10;18.16;72.55;91.27;6.68;18.38;62.00
22/05/2025 18:20;18.19;72.44;83.87;6.65;18.63;62.00
22/05/2025 18:30;18.73;73.04;97.66;6.63;18.35;62.00
22/05/2025 18:40;18.70;74.07;76.22;6.60;18.15;63.00
22/05/2025 18:50;18.88;73.04;85.94;6.56;18.00;64.00
22/05/2025 19:00;18.00;95.90;91.87;6.55;11.40;64.00
22/05/2025 19:10;18.30;95.94;93.14;6.54;10.94;63.00
22/05/2025 19:20;18.62;95.57;102.75;6.53;11.21;63.00
22/05/2025 19:30;19.15;95.36;96.53;6.51;9.12;63.00
22/05/2025 19:40;18.00;10.19;71.91;6.50;11.07;63.00
22/05/2025 19:50;18.73;95.60;87.67;6.50;10.85;64.00
22/05/2025 20:00;18.60;94.90;90.20;6.50;8.60;63.00
22/05/2025 20:10;19.12;95.49;106.27;6.49;10.31;65.00
22/05/2025 20:20;18.71;96.13;94.84;6.47;10.48;64.00
22/05/2025 20:30;19.02;95.71;75.20;6.46;9.78;63.00
22/05/2025 20:40;19.86;93.39;83.89;6.44;10.48;61.00
22/05/2025 20:50;19.59;93.42;83.54;6.42;10.49;62.00
22/05/2025 21:00;18.66;95.78;76.96;6.40;8.92;62.00
22/05/2025 21:10;18.84;94.61;77.47;6.38;10.75;60.00
22/05/2025 21:20;19.70;93.74;88.91;6.37;10.39;60.00
22/05/2025 21:30;19.62;95.24;79.04;6.36;9.83;60.00
22/05/2025 21:40;20.23;94.67;107.68;6.35;9.76;60.00
22/05/2025 21:50;19.43;95.27;96.96;6.34;8.54;60.00
22/05/2025 22:00;18.50;95.59;94.98;6.32;10.26;59.00
22/05/2025 22:10;18.00;94.70;98.46;6.29;10.60;59.00
22/05/2025 22:20;18.77;93.38;95.30;6.28;11.04;59.00
22/05/2025 22:30;19.20;95.50;103.02;6.28;9.92;58.00
22/05/2025 22:40;18.28;94.36;103.93;6.27;9.11;59.00
22/05/2025 22:50;18.00;93.90;96.06;6.25;10.71;58.00
22/05/2025 23:00;18.60;94.21;83.67;6.25;8.93;60.00
22/05/2025 23:10;19.56;93.62;93.15;6.25;9.69;59.00
22/05/2025 23:20;19.28;93.32;105.82;6.24;11.25;60.00
22/05/2025 23:30;18.52;95.47;96.76;6.22;11.14;61.00
22/05/2025 23:40;18.34;93.65;84.53;6.19;10.36;62.00
22/05/2025 23:50;18.48;94.00;88.74;6.18;8.87;62.00
23/05/2025 0:00;19.42;83.79;79.53;6.18;14.57;68.00
23/05/2025 0:10;19.36;85.15;82.34;6.17;16.34;68.00
23/05/2025 0:20;18.55;83.90;94.46;6.14;15.40;66.00
23/05/2025 0:30;18.00;84.26;93.26;6.13;16.50;65.00
23/05/2025 0:40;18.00;84.27;108.45;6.12;16.56;65.00
23/05/2025 0:50;18.89;83.55;101.88;6.11;15.99;64.00
23/05/2025 1:00;19.28;85.87;105.88;6.11;14.54;63.00
23/05/2025 1:10;19.14;85.95;102.60;6.09;16.26;62.00
23/05/2025 1:20;19.14;85.09;100.73;6.06;14.66;63.00
23/05/2025 1:30;18.73;85.55;80.45;6.05;14.65;64.00
23/05/2025 1:40;18.00;85.41;89.03;6.04;15.52;65.00
23/05/2025 1:50;18.57;85.27;84.77;6.01;15.44;65.00
23/05/2025 2:00;19.34;84.28;45.56;5.99;17.01;66.00
23/05/2025 2:10;19.90;85.81;70.48;5.97;15.90;65.00
23/05/2025 2:20;18.72;11.56;55.44;5.94;14.79;66.00
23/05/2025 2:30;18.93;84.29;76.45;5.93;16.97;66.00
23/05/2025 2:40;19.34;85.49;68.54;5.92;16.80;65.00
23/05/2025 2:50;19.72;84.71;71.67;5.91;17.44;67.00
23/05/2025 3:00;20.48;83.54;70.21;5.89;14.66;66.00
23/05/2025 3:10;20.17;85.41;73.35;5.87;16.02;66.00
23/05/2025 3:20;20.11;86.45;59.64;5.84;17.15;67.00
23/05/2025 3:30;19.52;86.10;47.12;5.82;17.25;67.00
23/05/2025 3:40;18.96;86.44;65.17;5.82;16.80;66.00
23/05/2025 3:50;19.54;84.53;50.02;5.81;16.57;67.00
23/05/2025 4:00;19.64;89.97;69.08;5.96;16.14;66.00
23/05/2025 4:10;19.30;90.12;87.47;6.30;16.98;67.00
23/05/2025 4:20;19.14;88.20;83.22;6.65;14.94;67.00
23/05/2025 4:30;19.89;90.22;138.34;7.04;14.90;69.00
23/05/2025 4:40;20.02;91.47;144.99;7.18;15.99;69.00
23/05/2025 4:50;19.15;89.80;147.58;7.46;14.52;68.00
23/05/2025 5:00;18.60;89.01;139.47;7.74;15.80;67.00
23/05/2025 5:10;19.34;88.25;148.75;7.94;16.76;66.00
23/05/2025 5:20;19.48;88.78;138.56;8.11;16.50;65.00
23/05/2025 5:30;20.22;90.20;76.33;8.42;16.85;64.00
23/05/2025 5:40;19.69;90.12;82.03;8.50;17.30;64.00
23/05/2025 5:50;19.87;89.27;95.35;8.50;17.18;65.00
23/05/2025 6:00;19.05;90.27;99.07;8.50;15.24;65.00
23/05/2025 6:10;18.59;88.16;85.10;8.50;16.21;65.00
23/05/2025 6:20;18.73;89.34;98.83;8.50;16.85;64.00
23/05/2025 6:30;19.72;89.43;90.33;8.50;14.84;64.00
23/05/2025 6:40;20.40;88.63;77.94;8.50;14.72;64.00
23/05/2025 6:50;20.79;89.91;83.51;8.50;15.98;65.00
23/05/2025 7:00;19.91;84.29;81.76;8.48;16.26;65.00
23/05/2025 7:10;20.10;82.07;101.03;8.47;15.05;66.00
23/05/2025 7:20;20.89;84.15;78.89;8.43;16.69;67.00
23/05/2025 7:30;20.31;82.76;88.07;8.42;15.50;68.00
23/05/2025 7:40;20.05;82.90;84.51;8.39;15.70;67.00
23/05/2025 7:50;19.42;83.50;77.23;8.38;15.98;66.00
23/05/2025 8:00;19.89;81.72;78.64;8.36;14.87;66.00
23/05/2025 8:10;20.23;79.86;91.91;8.32;15.28;65.00
23/05/2025 8:20;20.09;80.13;76.32;8.29;15.44;65.00
23/05/2025 8:30;19.12;82.50;101.51;8.27;14.61;67.00
23/05/2025 8:40;19.19;80.18;109.14;8.24;17.08;66.00
23/05/2025 8:50;18.24;82.90;84.40;8.23;14.67;65.00
23/05/2025 9:00;18.00;78.51;87.04;8.21;15.58;64.00
23/05/2025 9:10;18.00;80.07;85.08;8.18;16.51;64.00
23/05/2025 9:20;18.00;80.04;98.05;8.16;15.00;63.00
23/05/2025 9:30;18.00;79.95;96.45;8.13;16.47;65.00
23/05/2025 9:40;18.94;79.97;91.81;8.11;16.19;65.00
23/05/2025 9:50;19.47;78.51;100.61;8.08;17.42;66.00
23/05/2025 10:00;19.44;78.53;80.98;8.05;23.79;66.00
23/05/2025 10:10;19.74;77.60;83.31;8.04;24.12;66.00
23/05/2025 10:20;20.55;78.71;86.95;8.01;25.30;68.00
23/05/2025 10:30;19.92;78.68;108.91;7.98;25.87;67.00
23/05/2025 10:40;20.78;76.84;85.63;7.94;24.41;68.00
23/05/2025 10:50;20.15;79.91;75.86;7.91;23.27;69.00
23/05/2025 11:00;19.79;75.83;107.23;7.90;23.42;69.00
23/05/2025 11:10;20.70;75.64;81.60;7.87;25.62;70.00
23/05/2025 11:20;20.28;75.81;101.21;7.85;23.28;69.00
23/05/2025 11:30;20.11;76.34;94.26;7.82;25.08;68.00
23/05/2025 11:40;19.75;74.57;77.33;7.80;23.96;68.00
23/05/2025 11:50;19.70;76.35;104.08;7.77;24.07;69.00
23/05/2025 12:00;19.28;75.89;86.80;7.74;25.45;69.00
23/05/2025 12:10;18.36;2.13;52.08;7.71;23.68;68.00
23/05/2025 12:20;18.48;74.95;109.45;7.68;25.95;68.00
23/05/2025 12:30;18.65;73.78;89.78;7.66;23.49;69.00
23/05/2025 12:40;19.60;76.29;76.78;7.65;25.78;68.00
23/05/2025 12:50;19.46;74.54;105.05;7.61;24.13;68.00
23/05/2025 13:00;19.04;72.16;82.53;7.58;23.76;68.00
23/05/2025 13:10;18.94;73.19;84.21;7.55;24.61;70.00
23/05/2025 13:20;18.85;74.53;79.16;7.53;25.75;71.00
23/05/2025 13:30;18.00;72.35;108.56;7.50;24.00;70.00
23/05/2025 13:40;18.00;72.61;100.39;7.47;24.60;71.00
23/05/2025 13:50;18.44;72.32;82.82;7.44;24.03;70.00
23/05/2025 14:00;18.24;72.47;96.42;7.42;25.12;69.00
23/05/2025 14:10;18.00;69.64;108.10;7.40;25.41;71.00
23/05/2025 14:20;18.00;69.51;107.52;7.39;24.33;72.00
23/05/2025 14:30;18.00;69.95;95.89;7.37;24.95;72.00
23/05/2025 14:40;18.00;72.06;75.70;7.35;23.24;72.00
23/05/2025 14:50;18.00;73.36;109.22;7.34;25.51;72.00
23/05/2025 15:00;18.21;70.00;104.20;7.32;23.45;72.00
23/05/2025 15:10;18.41;70.07;104.38;7.29;25.06;73.00
23/05/2025 15:20;18.14;67.77;108.68;7.26;23.44;74.00
23/05/2025 15:30;18.76;71.15;87.91;7.24;25.33;75.00
23/05/2025 15:40;18.06;70.63;82.03;7.20;24.48;76.00
23/05/2025 15:50;18.44;69.15;77.53;7.17;24.98;76.00
23/05/2025 16:00;18.00;67.44;80.83;7.14;16.30;75.00
23/05/2025 16:10;18.00;69.45;79.24;7.13;15.11;75.00
23/05/2025 16:20;18.00;66.31;98.96;7.10;14.95;74.00
23/05/2025 16:30;18.00;69.10;104.73;7.08;15.82;74.00
23/05/2025 16:40;18.15;68.82;76.02;7.04;16.41;73.00
23/05/2025 16:50;18.00;66.15;93.73;7.03;14.92;72.00
23/05/2025 17:00;18.85;66.85;82.63;7.00;15.25;74.00
23/05/2025 17:10;19.62;64.78;81.92;6.96;15.67;75.00
23/05/2025 17:20;18.94;65.40;77.88;6.93;15.35;74.00
23/05/2025 17:30;18.18;66.67;83.82;6.89;15.41;75.00
23/05/2025 17:40;18.00;66.86;88.34;6.85;14.66;76.00
23/05/2025 17:50;18.00;66.51;101.91;6.82;15.67;76.00
23/05/2025 18:00;18.45;63.73;97.26;6.81;15.47;77.00
23/05/2025 18:10;19.20;65.29;105.97;6.78;17.26;76.00
23/05/2025 18:20;19.63;65.68;93.86;6.74;15.00;75.00
23/05/2025 18:30;19.15;66.16;82.90;6.72;14.94;76.00
23/05/2025 18:40;18.79;64.89;100.76;6.69;16.96;76.00
23/05/2025 18:50;19.34;64.42;96.87;6.67;16.72;74.00
23/05/2025 19:00;19.61;86.49;109.12;6.66;16.45;75.00
23/05/2025 19:10;19.71;84.20;99.47;6.64;17.21;75.00
23/05/2025 19:20;20.02;85.92;88.92;6.61;14.57;76.00
23/05/2025 19:30;20.24;85.06;104.72;6.59;15.48;76.00
23/05/2025 19:40;19.87;110.00;79.28;6.58;14.54;76.00
23/05/2025 19:50;20.84;84.10;103.35;6.56;16.43;75.00
23/05/2025 20:00;21.70;85.96;96.19;6.53;16.41;74.00
23/05/2025 20:10;20.96;84.61;95.33;6.53;16.66;76.00
23/05/2025 20:20;21.19;86.08;106.35;6.50;15.56;76.00
23/05/2025 20:30;20.88;85.19;100.70;6.47;16.72;76.00
23/05/2025 20:40;20.10;84.23;107.53;6.46;15.18;76.00
23/05/2025 20:50;20.68;83.97;93.35;6.44;15.97;76.00
23/05/2025 21:00;20.52;84.22;93.31;6.42;16.74;75.00
23/05/2025 21:10;19.82;84.63;98.18;6.41;16.24;75.00
23/05/2025 21:20;19.38;85.69;105.83;6.39;16.86;74.00
23/05/2025 21:30;18.68;86.02;109.87;6.39;15.81;74.00
23/05/2025 21:40;19.44;84.93;109.31;6.38;14.75;74.00
23/05/2025 21:50;18.45;84.16;76.06;6.37;14.85;74.00
23/05/2025 22:00;18.88;83.73;85.01;6.36;15.44;75.00
